epoch;accuracy;iou_coef;loss;val_accuracy;val_iou_coef;val_loss
2;0.31564018;0.31522432;-0.46257827882137564;0.30441463;0.30413085;-0.4480757584174474
3;0.31564018;0.31540143;-0.4627497715668546;0.30441463;0.30423293;-0.4481784336268902
4;0.31564018;0.3154829;-0.4628320066879193;0.30441463;0.30429164;-0.4482376473645369
5;0.31564018;0.31552866;-0.4628788052747647;0.30441463;0.30432627;-0.44827255060275395
6;0.31564018;0.31555867;-0.4629082045621342;0.30441463;0.30434865;-0.4482950280110041
7;0.31564018;0.31557843;-0.4629280659887526;0.30441463;0.30436423;-0.4483107805252075
8;0.31564018;0.3155925;-0.46294216658506127;0.30441463;0.30437568;-0.44832224274675053
9;0.31564018;0.31560296;-0.46295258870555295;0.30441463;0.3043842;-0.4483307788769404
10;0.31564018;0.3156108;-0.46296052667829724;0.30441463;0.30439088;-0.44833754375576973
11;0.31564018;0.31561714;-0.4629667256855302;0.30441463;0.30439597;-0.4483426896234353
12;0.31564018;0.31562215;-0.46297165751457214;0.30441463;0.3044003;-0.44834700375795367
13;0.31564018;0.3156262;-0.46297566153936914;0.30441463;0.30440372;-0.4483504461745421
14;0.31564018;0.31562948;-0.46297894186443755;0.30441463;0.30440652;-0.44835335661967596
15;0.31564018;0.31563208;-0.46298166426519555;0.30441463;0.30440894;-0.4483557159701983
16;0.31564018;0.3156343;-0.46298395469784737;0.30441463;0.30441087;-0.44835767671465876
17;0.31564018;0.31563646;-0.46298588684035674;0.30441463;0.30441263;-0.44835942263404527
18;0.31564018;0.31563804;-0.4629875438908736;0.30441463;0.30441406;-0.448360895862182
19;0.31564018;0.31563938;-0.46298897001478406;0.30441463;0.30441532;-0.44836215376853944
20;0.31564018;0.3156407;-0.46299020267195173;0.30441463;0.3044164;-0.44836324006319045
21;0.31564018;0.3156418;-0.4629912776665555;0.30441463;0.30441728;-0.4483641189833482
22;0.31564018;0.31564268;-0.4629922140803602;0.30441463;0.30441812;-0.44836498449246087
23;0.31564018;0.31564343;-0.462993036583066;0.30441463;0.30441895;-0.44836579312880837
24;0.31564018;0.31564435;-0.46299376020001043;0.30441463;0.30441955;-0.4483664487799009
25;0.31564018;0.31564495;-0.46299440215031307;0.30441463;0.30442017;-0.4483670063316822
26;0.31564018;0.3156455;-0.462994967152675;0.30441463;0.30442062;-0.44836753482619923
27;0.31564018;0.315646;-0.4629954758617613;0.30441463;0.30442098;-0.44836788401007655
0;0.3180793;0.31396928;-0.46057284362614154;0.32946497;0.32947522;-0.479801906272769
1;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
2;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
3;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
4;0.3141154;0.31412575;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
5;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
6;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
7;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
8;0.3141154;0.31412587;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
9;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
10;0.3141154;0.31412587;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
11;0.3141154;0.3141259;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
12;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
13;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
14;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
15;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
16;0.3141154;0.3141259;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
17;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
18;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
19;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
20;0.3141154;0.31412578;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
21;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
22;0.3141154;0.31412584;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
23;0.3141154;0.31412578;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
24;0.3141154;0.3141258;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
25;0.3141154;0.31412593;-0.4607975752403339;0.32946497;0.32947522;-0.479801906272769
0;0.3082634;0.30823883;-0.4545823651055495;0.32946497;0.32947522;-0.479801906272769
1;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
2;0.3082429;0.30825335;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
3;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
4;0.3082429;0.30825347;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
5;0.3082429;0.30825332;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
6;0.3082429;0.30825347;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
7;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
8;0.3082429;0.30825338;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
9;0.3082429;0.30825326;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
10;0.3082429;0.30825344;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
11;0.3082429;0.30825335;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
12;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
13;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
14;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
15;0.3082429;0.30825347;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
16;0.3082429;0.30825332;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
17;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
18;0.3082429;0.3082534;-0.45460633378889825;0.32946497;0.32947522;-0.479801906272769
0;0.31435835;0.31348315;-0.46004541884693834;0.3152715;0.31528193;-0.4650822135309378
0;0.31860793;0.31539345;-0.4630759593927198;0.30895665;0.3088101;-0.45298094215492407
0;0.5013219;0.22707793;-0.3637504321833452;0.4839803;0.23969771;-0.3803835737208525
0;0.34606373;0.29848465;-0.4446181001348628;0.32952526;0.3291564;-0.4794760397324959
0;0.3113489;0.23014647;-0.3674315112746424;0.3318906;0.24163291;-0.38260084241628645
0;0.3128884;0.31269792;-0.45989307189981143;0.32946497;0.32947522;-0.479801906272769
0;0.320179;0.31663987;-0.46375484834942554;0.31122005;0.31074455;-0.45816354850927987
0;0.31928533;0.3079417;-0.45622787893646294;0.31531703;0.31454942;-0.4592303901910782
0;0.31453213;0.30794773;-0.45454709943797855;0.33470535;0.33187616;-0.48226599966486294
1;0.31090724;0.30913004;-0.4559409214390649;0.33470535;0.33243454;-0.48290073722600935
0;0.33957773;0.2694753;-0.4107118431064818;0.30096436;0.2929477;-0.439750125259161
1;0.32648298;0.3195639;-0.46641435124393965;0.30090943;0.2953372;-0.4424432672560215
0;0.34368142;0.2361567;-0.3751082769698567;0.29658306;0.21807;-0.35177737325429914
1;0.3257832;0.23628497;-0.3752631825291448;0.29312924;0.21815546;-0.3518855127195517
0;0.32784083;0.32675016;-0.4757627274427149;0.2918653;0.2918761;-0.4345759067684412
1;0.32748735;0.32749754;-0.476546627531449;0.2918653;0.2918761;-0.4345759067684412
0;0.31416067;0.30962375;-0.4565955428613557;0.32946497;0.3294735;-0.4797999588151773
1;0.31299853;0.31300846;-0.46016673081450993;0.32946497;0.32947394;-0.4798003633817037
0;0.31028172;0.31021783;-0.45753182023763656;0.32946497;0.32947522;-0.479801906272769
1;0.31028178;0.31029227;-0.4575808013478915;0.32946497;0.32947522;-0.479801906272769
0;0.68197334;0.0015853143;-0.002420347078871189;0.6959254;6.5259774e-05;-6.526549425900363e-10
1;0.68195343;6.0407252e-05;-6.041230505046988e-10;0.6959254;6.5259774e-05;-6.526549425900363e-10
0;0.3113261;0.3108639;-0.4572141345176432;0.328819;0.3288293;-0.47728725348909695
1;0.31131703;0.31132752;-0.457718463987112;0.328819;0.3288293;-0.47728725348909695
0;0.33845165;0.2297145;-0.3669437208937274;0.33160222;0.24001941;-0.3807713494946559
1;0.31366178;0.22999519;-0.36729511527551545;0.33011043;0.24012087;-0.38089548212786517
0;0.3127889;0.31162137;-0.4588670406076643;0.32946497;0.32947522;-0.479801906272769
1;0.31282493;0.3128354;-0.4599324234657817;0.32946497;0.32947522;-0.479801906272769
0;0.32394478;0.3219622;-0.47160752142469087;0.2990252;0.2990359;-0.43998491366704306
1;0.32297364;0.32298392;-0.47274254171384705;0.2990252;0.2990359;-0.43998491366704306
0;0.3120368;0.3111391;-0.4580578866104285;0.32946497;0.32947522;-0.479801906272769
1;0.3119551;0.3119656;-0.4588934786617756;0.32946497;0.32947522;-0.479801906272769
0;0.3108223;0.31057304;-0.45695111627380053;0.32946497;0.32947522;-0.479801906272769
1;0.31081247;0.31082302;-0.45726642484466234;0.32946497;0.32947522;-0.479801906272769
0;0.32193053;0.32154772;-0.4692228122717804;0.30148035;0.30149058;-0.4471406780183315
1;0.32193053;0.32194075;-0.46966541926893923;0.30148035;0.30149066;-0.44714081039031345
0;0.31407124;0.31391466;-0.4606298443757825;0.32946497;0.32947522;-0.479801906272769
1;0.31406182;0.31407228;-0.4608392359895839;0.32946497;0.32947522;-0.479801906272769
0;0.30997637;0.309537;-0.45636698173152074;0.32946497;0.32947522;-0.479801906272769
1;0.30991864;0.3099292;-0.45684427900446783;0.32946497;0.32947522;-0.479801906272769
0;0.33626226;0.2935089;-0.4376277529117134;0.32090837;0.31815466;-0.46809466145932677
1;0.31565595;0.31515396;-0.461387554431955;0.3200025;0.31951705;-0.46960219951967397
0;0.68635434;0.00065114;-0.001066771575638864;0.670535;5.942764e-05;-5.943321975769115e-10
1;0.6863536;6.1890176e-05;-6.189554103049517e-10;0.670535;5.942764e-05;-5.943321975769115e-10
0;0.31505603;0.23501447;-0.37360644456413056;0.3294736;0.24938479;-0.3921053563555082
1;0.31374773;0.24344182;-0.38374798579348457;0.3294736;0.25786906;-0.4021715157975753
0;0.32058918;0.23779498;-0.3768843735671706;0.29934743;0.23197159;-0.36966759314139686
1;0.3188681;0.24658282;-0.38751887664612794;0.29934743;0.23926322;-0.37858457304537296
2;0.3188681;0.25413477;-0.3964012278243899;0.29934743;0.24558763;-0.38620134331285955
3;0.3188681;0.26081875;-0.40411907707651457;0.29934743;0.25115803;-0.3928206156939268
4;0.3188681;0.26667526;-0.41079894424312646;0.29934743;0.25614294;-0.3986736487597227
5;0.3188681;0.27184564;-0.41660785695744884;0.29934743;0.26045758;-0.40368656466404595
6;0.3188681;0.2763782;-0.4216655885800719;0.29934743;0.26421463;-0.40801156833767893
7;0.3188681;0.28042254;-0.42608993146568536;0.29934743;0.2675778;-0.4118517776330312
8;0.3188681;0.2840056;-0.42998069911781284;0.29934743;0.27056578;-0.41523882349332175
9;0.3188681;0.28717962;-0.4334112896687455;0.29934743;0.27316982;-0.41817180837194123
10;0.3188681;0.2899931;-0.4364348064073258;0.29934743;0.27552754;-0.42081217231849827
11;0.3188681;0.29255491;-0.4391281337580747;0.29934743;0.27759245;-0.42311293867727123
12;0.3188681;0.2948194;-0.4415273226176699;0.29934743;0.27948776;-0.4252149907251199
13;0.3188681;0.29684737;-0.44367386663539543;0.29934743;0.28115478;-0.42705631057421367
14;0.3188681;0.2986861;-0.44559106512202157;0.29934743;0.2826649;-0.4287182009468476
15;0.3188681;0.30032125;-0.4473122690907783;0.29934743;0.284037;-0.43022314744691054
16;0.3188681;0.30181208;-0.44886530842632055;0.29934743;0.2852777;-0.4315798273930947
17;0.3188681;0.30318066;-0.45026883288390107;0.29934743;0.286393;-0.43279598938922087
18;0.3188681;0.304426;-0.451541539405783;0.29934743;0.28741938;-0.4339126003285249
19;0.3188681;0.30554387;-0.4526981818593211;0.29934743;0.2883446;-0.43491679392755034
20;0.3188681;0.3065763;-0.4537493833858106;0.29934743;0.28919676;-0.4358397656430801
21;0.3188681;0.30750492;-0.45470779275314677;0.29934743;0.2899727;-0.4366784567634265
22;0.3188681;0.3083668;-0.45558255768070616;0.29934743;0.29068354;-0.4374456018209457
23;0.3188681;0.3091588;-0.45638370698110925;0.29934743;0.29133;-0.43814224873979885
24;0.3188681;0.3098843;-0.45711853113025425;0.29934743;0.29192245;-0.43877960989872616
25;0.3188681;0.31054488;-0.45779105805688436;0.29934743;0.29247722;-0.43937568850815295
26;0.3188681;0.3111541;-0.4584094261129697;0.29934743;0.29298058;-0.4399157709131638
27;0.3188681;0.3117199;-0.45897819673021634;0.29934743;0.29344586;-0.44041459436217945
28;0.3188681;0.31223005;-0.4595003632000751;0.29934743;0.2938757;-0.4408748329927524
29;0.3188681;0.31271565;-0.45998331682963506;0.29934743;0.29426962;-0.44129632289210957
30;0.3188681;0.3131625;-0.46042842985027366;0.29934743;0.29463768;-0.44168960452079775
0;0.31730473;0.3172641;-0.4632162180211809;0.31834742;0.3183578;-0.4691959285487731
1;0.31730458;0.31731492;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
2;0.31730458;0.31731495;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
3;0.31730458;0.31731495;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
4;0.31730458;0.31731495;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
5;0.31730458;0.31731495;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
6;0.31730458;0.31731492;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
7;0.31730458;0.31731492;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
8;0.31730458;0.31731495;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
9;0.31730458;0.31731507;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
10;0.31730458;0.3173149;-0.46328652815686333;0.31834742;0.3183578;-0.4691959285487731
0;0.31663013;0.31664056;-0.4629036528368791;0.31834742;0.3183578;-0.4691959285487731
1;0.31663013;0.3166405;-0.4629036528368791;0.31834742;0.3183578;-0.4691959285487731
2;0.31663013;0.31664056;-0.4629036528368791;0.31834742;0.3183578;-0.4691959285487731
3;0.31663013;0.31664056;-0.4629036528368791;0.31834742;0.3183578;-0.4691959285487731
0;0.31715572;0.31551605;-0.46217855169541305;0.3107933;0.31073323;-0.4595366763571898
1;0.31690827;0.31670445;-0.4635149105969403;0.3107933;0.31073204;-0.4595362608631452
2;0.31690827;0.31670117;-0.46351119863490264;0.3107933;0.31073278;-0.45953688050309816
3;0.31690827;0.31674263;-0.46355157242053086;0.3107933;0.31080446;-0.45960852801799773
4;0.31690827;0.31691524;-0.4637182926966084;0.3107933;0.31080452;-0.45960865666468936
5;0.31690827;0.31691518;-0.46371828963359196;0.3107933;0.31080452;-0.45960868870218596
6;0.31690827;0.31691527;-0.4637182885160049;0.3107933;0.31080452;-0.45960871403416
7;0.31690827;0.31691524;-0.46371829389697977;0.3107933;0.31080455;-0.45960873067379
8;0.31690827;0.3169154;-0.4637182948076063;0.3107933;0.31080455;-0.45960874582330385
9;0.31690827;0.31691527;-0.4637182943936851;0.3107933;0.31080458;-0.4596087577442328
10;0.31690827;0.31691527;-0.4637182943936851;0.3107933;0.31080464;-0.4596087818344434
0;0.3167066;0.31671458;-0.46348094195127487;0.3107933;0.31080464;-0.45960879921913145
1;0.3167066;0.31671456;-0.4634809441036648;0.3107933;0.31080467;-0.4596088074147701
2;0.3167066;0.3167146;-0.46348094675276014;0.3107933;0.31080464;-0.4596088193356991
3;0.3167066;0.31671453;-0.4634809462560548;0.3107933;0.31080467;-0.4596088243027528
4;0.3167066;0.31671453;-0.46348094758060243;0.3107933;0.3108047;-0.45960883448521295
0;0.31907502;0.26721832;-0.4109134256425831;0.30483449;0.27884218;-0.4246716178953648
1;0.31744045;0.29887;-0.44596779470642406;0.30483449;0.29403064;-0.4410170997182528
2;0.31744045;0.30937886;-0.4568184259865019;0.30483449;0.2999516;-0.4472149247924487
3;0.31744045;0.3136762;-0.4612061111463441;0.30483449;0.30251533;-0.4498682310183843
4;0.31744045;0.3156121;-0.4631620051546229;0.30483449;0.30370712;-0.4510955482721329
5;0.31744045;0.3165589;-0.464102458788289;0.30483449;0.30429253;-0.45169687395294505
6;0.31744045;0.31702474;-0.4645610840784179;0.30483449;0.3045782;-0.4519900461037954
7;0.31744045;0.31724003;-0.4647808402776718;0.30483449;0.3047144;-0.45212968414028487
8;0.31744045;0.31734836;-0.4648868562032779;0.30483449;0.30478093;-0.4521979366739591
9;0.31744045;0.3174012;-0.4649391988913218;0.30483449;0.30481407;-0.45223186413447064
0;0.31636792;0.3126486;-0.46120987464156415;0.3281021;0.32811004;-0.47502645328640936
1;0.31317088;0.31318098;-0.46196008407407335;0.3281021;0.32811004;-0.47502645328640936
2;0.31317088;0.313181;-0.46196008407407335;0.3281021;0.32811004;-0.47502645328640936
3;0.31317088;0.31318095;-0.46196008407407335;0.3281021;0.32811004;-0.47502645328640936
4;0.31317088;0.31318083;-0.46196008407407335;0.3281021;0.32811004;-0.47502645328640936
5;0.31317088;0.313181;-0.46196008407407335;0.3281021;0.32811004;-0.47502645328640936
6;0.31317088;0.3131809;-0.46196008411546546;0.3281021;0.32811004;-0.47502645378311475
7;0.31317088;0.3131809;-0.46196008411546546;0.3281021;0.32811004;-0.47502645378311475
8;0.31317088;0.31318092;-0.46196008494330776;0.3281021;0.32811004;-0.475026456763347
9;0.31317088;0.31318104;-0.4619600855227974;0.3281021;0.32811004;-0.475026456763347
0;0.32801768;0.32356465;-0.47314768354925846;0.29214123;0.29007766;-0.43245572646458946
1;0.32641026;0.32446563;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
2;0.32641026;0.32446563;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
3;0.32641026;0.32446572;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
4;0.32641026;0.32446572;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
5;0.32641026;0.3244656;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
6;0.32641026;0.32446566;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
7;0.32641026;0.32446563;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
8;0.32641026;0.32446572;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
9;0.32641026;0.32446566;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
10;0.32641026;0.3244656;-0.47426276004148854;0.29214123;0.29007766;-0.43245572646458946
0;0.32515427;0.2374768;2.9481478210952545;0.29756775;0.22318174;0.29049035583933197
1;0.32656047;0.23769242;0.29904011910160383;0.2975652;0.2243574;0.29058770487705865
2;0.3236429;0.23896164;0.2972459198700057;0.2975652;0.22524862;0.29069619451959927
0;0.39993718;0.23157862;0.2975087069802814;0.3288526;0.23774786;0.29770877460638684
1;0.35359243;0.23171005;0.2977247107360098;0.42833355;0.23841412;0.29678613419334093
2;0.33412635;0.23726755;0.30036187453402413;0.3336484;0.24434878;0.2920357791086038
3;0.37083197;0.24126127;0.29045966102017295;0.34172642;0.24194317;0.29396980827053387
4;0.4232551;0.23795058;0.29390575827823745;0.34563243;0.23803467;0.297236417979002
5;0.32544166;0.23746294;0.30085991132590506;0.33079556;0.24442118;0.29235963051517805
0;0.6046703;0.23459938;0.29790151450369096;0.31273523;0.2304558;0.29464983319242793
1;0.3162702;0.23208946;0.2956254792710145;0.31273523;0.23060241;0.2946339798470338
0;0.37392008;0.25161815;0.30131095971750177
0;0.6083553;0.24358153;0.300285328593519;0.68883514;0.23707817;0.3019470006227493
1;0.6683245;0.2577862;0.29259809280435245;0.71884483;0.24215688;0.2978955422838529
2;0.703644;0.28117016;0.2770866745875941;0.7897288;0.28023663;0.27244843865434326
3;0.7369613;0.30549505;0.2649273148841328;0.7754936;0.28475368;0.2703293363253276
4;0.779888;0.3297932;0.24938969156808324;0.7982679;0.29556158;0.2638310770193736
5;0.79873675;0.3384054;0.24380300980475214;0.8186429;0.31030503;0.25505213886499406
6;0.8040882;0.34232876;0.24175897472434574;0.81719184;0.30668962;0.25673282419641813
7;0.81005174;0.34387273;0.24068984314799308;0.83007026;0.31656903;0.25089404409130417
8;0.81661665;0.34754485;0.2383269449075063;0.84515256;0.3296668;0.2433568539718787
9;0.81691015;0.34763798;0.23849979978468683;0.8305537;0.3146034;0.2513361838956674
10;0.79857093;0.33396164;0.24671775218513275;0.8416415;0.3237153;0.24624568372964858
11;0.8286795;0.35539386;0.23329540060626136;0.8476644;0.3312929;0.2418067164719105
12;0.82861495;0.35374537;0.2346123304631975;0.839915;0.31999233;0.2476394144197305
13;0.8345319;0.35846627;0.2312383357849386;0.8553589;0.33940446;0.23697091937065123
14;0.827507;0.3466609;0.2410577539768484;0.8419746;0.32712096;0.24435186410943668
15;0.8389907;0.3591862;0.23086153724127345;0.85526454;0.3405657;0.23630444059769312
16;0.8429931;0.36254263;0.22881279728478857;0.8501615;0.33268484;0.23994925394654273
17;0.8465492;0.36340252;0.22777138012978765;0.8625023;0.3529866;0.22997848118344943
18;0.8434851;0.3618974;0.22863582968711854;0.85298514;0.34062013;0.23636325299739838
19;0.8496435;0.36578637;0.22624538722965454;0.8630371;0.35101816;0.23046682973702748
20;0.8492123;0.36667842;0.2257111028664642;0.8323776;0.315154;0.2495915859937668
21;0.85166985;0.3657906;0.22566548710068066;0.8684644;0.36586317;0.22368208145101864
22;0.8512212;0.36764356;0.2250669294761287;0.8591995;0.3426784;0.23369137917955715
23;0.8517828;0.36759484;0.224634619967805;0.86354953;0.35120708;0.22963076581557593
24;0.8502597;0.3660937;0.22596149701211188;0.86496025;0.3501015;0.22966897388299307
25;0.85128665;0.3677931;0.22441947965158357;0.8626239;0.352051;0.22933078904946644
26;0.8522335;0.36708602;0.22475220784544944;0.8681618;0.36832798;0.22182516132791838
27;0.85529995;0.37105933;0.22232624996039602;0.86661583;0.35353792;0.22767953375975292
28;0.8552503;0.37078568;0.2220817460781998;0.8629339;0.3476074;0.23051158264279364
29;0.85717577;0.37187383;0.2218852489358849;0.8264422;0.30642807;0.25393342127402624
30;0.8575223;0.3707694;0.22167721862594286;0.8577039;0.33737475;0.23545374274253844
31;0.85235137;0.36741486;0.2240957972076204;0.8630758;0.34853077;0.2300339639186859
32;0.8566073;0.3707091;0.22197902252276738;0.863324;0.3469288;0.2303428590297699
33;0.8622314;0.37470838;0.21901255564557182;0.87173563;0.36428833;0.22186475818355877
34;0.8629789;0.3761139;0.2180927009218269;0.8695188;0.35709026;0.22498868654171625
35;0.8628315;0.37593985;0.21867713547415205;0.84514314;0.3263999;0.2418117716908455
36;0.85682833;0.37087673;0.22115177197588815;0.867541;0.3531839;0.22670617078741392
0;0.8566302;0.3721725;0.22287826852666007;0.87219644;0.36139143;0.22255215520660082
1;0.8612225;0.3753315;0.22057991392082638;0.8713791;0.36190876;0.22238534539937974
2;0.86358184;0.37640363;0.21949333018726772;0.86973065;0.37071696;0.21938354546825092
3;0.86088663;0.3757612;0.219576724867026;0.8671453;0.34796965;0.22887423411011695
4;0.8635686;0.37698603;0.2183514599998792;0.86404574;0.35040072;0.22823212618629138
5;0.8640018;0.37739906;0.21806828950842222;0.86912256;0.35520306;0.22501552949349085
6;0.8643684;0.37848425;0.21699438840150834;0.8709267;0.3754395;0.2169548640648524
7;0.86562794;0.37906396;0.21709615016976994;0.8719793;0.36205098;0.22170898442467055
8;0.86522096;0.37836155;0.2167350978487068;0.87373173;0.36633193;0.2199955311914285
9;0.86879414;0.38113132;0.21506972743405237;0.87436575;0.36611894;0.21957606027523677
10;0.8669248;0.38012367;0.21581252771947118;0.8716039;0.36864388;0.21864169736703237
11;0.8469261;0.3654775;0.2256220476494895;0.86782813;0.36775425;0.22084510202209154
12;0.86695457;0.3801413;0.21571853127744461;0.8739973;0.3667762;0.2194174940387408
13;0.8717523;0.3828225;0.2134216801987754;0.86917573;0.3794843;0.21482864245772362
14;0.8640099;0.37896207;0.21660049276219473;0.87022245;0.3526862;0.22558806414405505
15;0.8711138;0.38336605;0.21260450904568037;0.876813;0.37747672;0.21525420745213827
16;0.8730924;0.38504502;0.21158698408140075;0.87747675;0.37407973;0.2158395772178968
17;0.8746376;0.38615185;0.21056585179434884;0.87637585;0.37613872;0.2156845139960448
18;0.8759237;0.38666806;0.2101835551361243;0.8778455;0.37158304;0.21636427094539007
19;0.8758137;0.38671875;0.21001457042164273;0.8782214;0.37169224;0.21621062631408375
20;0.85818;0.3729514;0.22087751030921937;0.87124354;0.36279497;0.2207469880580902
21;0.8742228;0.3861353;0.21026332477728527;0.87798566;0.3688954;0.21713535835345585
22;0.8773982;0.38803902;0.2088107346660561;0.8799177;0.3767566;0.21368556320667267
23;0.8782517;0.38915545;0.20814112631811035;0.8794988;0.3770291;0.2135735643406709
0;0.8737437;0.38440678;0.21115586418244575;0.8779961;0.36850017;0.21670413439472516
1;0.87558;0.38551793;0.21023338677154646;0.87775344;0.38461855;0.2108565164109071
2;0.87502193;0.3866824;0.2096472574604882;0.87873584;0.37137315;0.21540919790665308
3;0.87667567;0.38760245;0.20863390589753786;0.878568;0.36865807;0.21629742284615835
4;0.87970227;0.38900506;0.20752391699287626;0.8746201;0.36072084;0.22018927658597628
5;0.8746368;0.38504097;0.21018123560481602;0.87746507;0.3763174;0.21401774461070697
6;0.8793522;0.38912955;0.20707090513573753;0.8770439;0.37498504;0.21465591390927632
7;0.88239026;0.39172134;0.20533624846074316;0.8778923;0.36901012;0.21608340591192246
8;0.88159406;0.39050803;0.20614351762665642;0.8770861;0.36682275;0.21704986492792766
9;0.883165;0.39192322;0.2051864424513446;0.87595725;0.36628616;0.21752216840783756
10;0.88368833;0.3925696;0.2046955968770716;0.8754847;0.36074343;0.21945403392116228
11;0.8835395;0.39262813;0.20414341340462366;0.8790123;0.37222877;0.21443711842099825
0;0.8739324;0.38474637;0.21033779995308982;0.87953794;0.3867438;0.20954638918240864
1;0.8793156;0.39075077;0.2058914473487271;0.8797399;0.37029344;0.2147556535899639
2;0.88021666;0.39086455;0.20562559333112504;0.88306046;0.38210508;0.2100894808769226
3;0.88191104;0.39204368;0.20499452443586455;0.8814418;0.37232527;0.21347814823190372
4;0.8844775;0.3938465;0.2031575459573004;0.88178307;0.3827917;0.20984009007612864
5;0.8851933;0.3945742;0.20302661880850792;0.8827225;0.3747629;0.21210689718524614
6;0.88491315;0.39373016;0.2032114711900552;0.8829989;0.38166717;0.2100469725827376
7;0.88689256;0.3954012;0.2021560437977314;0.8834778;0.3821184;0.20920408988992373
8;0.8849867;0.39483684;0.2026428437895245;0.88223726;0.37972555;0.21052013511459033
9;0.88704926;0.39622155;0.20142464604642657;0.882075;0.38511097;0.20905770286917685
10;0.88944066;0.39737353;0.20054539524846607;0.88088834;0.39359334;0.20709676817059516
11;0.8872856;0.39692837;0.20096639808681277;0.8749415;0.3670635;0.21611964131395023
12;0.8900366;0.39795515;0.1998943526711729;0.8806931;0.37939185;0.2108822651207447
13;0.8904283;0.39916047;0.19915657101405992;0.88470894;0.38393852;0.20829845170180003
