net_filters	net_lr	net_drop	prop_elastic	val_iou	val_accuracy	val_TP	val_TN	val_FP	val_FN
32.0	7.847599703514606e-05	0.5	0.1	0.00013266811	0.6922091	0	0.6922091	0	0.30779088
16.0	7.847599703514606e-05	0.5	0.1	0.0001520265	0.6922091	0	0.6922091	0	0.30779088
32.0	1.8329807108324375e-05	0.3	0.1	0.00042761114	0.6922096	1.0172527e-06	0.6922091	5.0862633e-07	0.30779088
16.0	0.00023357214690901214	0.39999999999999997	0.1	0.0023114483	0.6922091	0	0.6922091	0	0.30779088
16.0	1.274274985703132e-05	0.5	0.2	0.17459683	0.6922091	0.004737854	0.6922091	0.010164897	0.30779088
32.0	2.976351441631319e-06	0.39999999999999997	0.1	0.0114165265	0.6922091	6.866455e-06	0.6922091	2.0345053e-05	0.30779088
16.0	0.001	0.3	0.1	0	0.6922091	0	0.6922091	0	0.30779088
64.0	4.281332398719396e-06	0.5	0.0	0.0040807393	0.69220936	2.0853679e-05	0.6922091	3.1789143e-05	0.30779088
64.0	0.0003359818286283781	0.3	0.1	3.898792e-07	0.6922091	0	0.6922091	0	0.30779088
16.0	8.858667904100832e-06	0.39999999999999997	0.1	0.018335693	0.6922091	0.0015622457	0.6922091	0.0034385682	0.30779088
64.0	2.6366508987303556e-05	0.3	0.0	0.0001697259	0.6922091	0	0.6922091	0	0.30779088
64.0	1.274274985703132e-05	0.3	0.1	0.00034882725	0.6922091	0	0.6922091	0	0.30779088
16.0	7.847599703514606e-05	0.3	0.0	0.0002770356	0.69220936	1.2207031e-05	0.6922091	3.1026204e-05	0.30779088
32.0	7.847599703514606e-05	0.5	0.0	4.184166e-05	0.6922091	0	0.6922091	0	0.30779088
16.0	0.001	0.6	0.0	1.9092493e-24	0.6922091	0	0.6922091	0	0.30779088
32.0	0.001	0.39999999999999997	0.0	0	0.6922091	0	0.6922091	0	0.30779088
16.0	0.00011288378916846884	0.5	0.2	0.00017757964	0.6922091	2.5431316e-07	0.6922091	2.0345053e-06	0.30779088
16.0	3.792690190732254e-05	0.3	0.1	0.0006357069	0.69220936	2.5431316e-07	0.6922091	0	0.30779088
16.0	0.0004832930238571752	0.3	0.2	6.249539e-08	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0004832930238571752	0.6	0.0	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.001	0.3	0.0	0	0.6922091	0	0.6922091	0	0.30779088
16.0	4.281332398719396e-06	0.39999999999999997	0.2	0.03071552	0.6922091	0.0023310343	0.6922091	0.005434926	0.30779088
64.0	4.281332398719396e-06	0.6	0.0	0.005744742	0.6922091	2.263387e-05	0.6922091	6.0272218e-05	0.30779088
64.0	2.976351441631319e-06	0.39999999999999997	0.0	0.0022243557	0.6922091	3.5603841e-06	0.6922091	5.340576e-06	0.30779088
64.0	0.0001623776739188721	0.39999999999999997	0.1	1.2188907e-09	0.6922091	0	0.6922091	0	0.30779088
64.0	4.281332398719396e-06	0.39999999999999997	0.1	0.0026232006	0.6922091	4.3233235e-06	0.6922091	7.883707e-06	0.30779088
64.0	2.06913808111479e-06	0.39999999999999997	0.2	0.010667739	0.6922091	0.00017191569	0.6922091	0.0002883911	0.30779088
16.0	2.976351441631319e-06	0.39999999999999997	0.2	0.045660306	0.69220936	0.0015411377	0.6922091	0.003046163	0.30779088
64.0	3.792690190732254e-05	0.3	0.1	7.385585e-05	0.6922091	0	0.6922091	0	0.30779088
32.0	6.158482110660267e-06	0.3	0.2	0.008704679	0.6922091	7.832845e-05	0.6922091	0.00015716553	0.30779088
64.0	0.0004832930238571752	0.39999999999999997	0.0	0	0.6922091	0	0.6922091	0	0.30779088
16.0	1.8329807108324375e-05	0.39999999999999997	0.0	0.0016219917	0.6922091	0	0.6922091	0	0.30779088
16.0	0.0004832930238571752	0.5	0.1	3.0533863e-06	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0006951927961775605	0.6	0.1	0	0.6922091	0	0.6922091	0	0.30779088
32.0	1.274274985703132e-05	0.6	0.1	0.002982155	0.69220936	2.5177002e-05	0.6922091	7.9854326e-05	0.30779088
16.0	6.158482110660267e-06	0.3	0.0	0.025502779	0.6922091	0.00096995034	0.6922091	0.0023465476	0.30779088
64.0	6.158482110660267e-06	0.5	0.1	0.0029881648	0.69220936	4.2470296e-05	0.6922091	0.00013453166	0.30779088
16.0	1.438449888287663e-06	0.5	0.0	0.024431366	0.69220936	0.0024576823	0.6922091	0.0052426658	0.30779088
64.0	1.438449888287663e-06	0.39999999999999997	0.2	0.01869664	0.6922096	6.612142e-05	0.6922091	0.00014953614	0.30779088
32.0	7.847599703514606e-05	0.5	0.1	9.211123e-05	0.6922091	0	0.6922091	0	0.30779088
64.0	1.274274985703132e-05	0.39999999999999997	0.2	0.00032985848	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0006951927961775605	0.6	0.0	5.708166e-10	0.6922091	0	0.6922091	0	0.30779088
16.0	5.4555947811685143e-05	0.3	0.1	0.0005439145	0.69221014	4.8065187e-05	0.6922091	0.00010884603	0.30779088
16.0	8.858667904100832e-06	0.5	0.2	0.017097957	0.6922091	0.00038604735	0.6922091	0.00057373045	0.30779088
16.0	0.00011288378916846884	0.6	0.2	0.00049876823	0.6922091	3.382365e-05	0.6922091	5.8492024e-05	0.30779088
64.0	2.6366508987303556e-05	0.39999999999999997	0.2	7.47718e-05	0.6922104	1.2715658e-06	0.6922091	0	0.30779088
16.0	6.158482110660267e-06	0.5	0.0	0.020473719	0.69220936	0.0011197408	0.6922091	0.0022646587	0.30779088
16.0	4.281332398719396e-06	0.6	0.1	0.103526905	0.6922096	0.0045547485	0.6922091	0.008648681	0.30779088
16.0	8.858667904100832e-06	0.5	0.0	0.00946747	0.6922091	1.7293294e-05	0.6922091	4.501343e-05	0.30779088
32.0	1.274274985703132e-05	0.3	0.2	0.0015074721	0.6922091	1.1189779e-05	0.6922091	2.4668376e-05	0.30779088
16.0	0.0006951927961775605	0.5	0.1	7.233572e-11	0.6922091	0	0.6922091	0	0.30779088
16.0	1.274274985703132e-05	0.6	0.2	0.009098304	0.6922091	4.374186e-05	0.6922091	0.000118255615	0.30779088
32.0	2.976351441631319e-06	0.39999999999999997	0.2	0.023234788	0.6922091	0.00480423	0.6922091	0.009987894	0.30779088
16.0	3.792690190732254e-05	0.39999999999999997	0.0	0.0010797493	0.6922091	6.612142e-06	0.6922091	2.822876e-05	0.30779088
64.0	0.0003359818286283781	0.5	0.0	1.1157903e-09	0.6922091	0	0.6922091	0	0.30779088
64.0	2.06913808111479e-06	0.6	0.1	0.015820624	0.69221014	2.2888185e-06	0.6922091	2.5431316e-06	0.30779088
32.0	6.158482110660267e-06	0.6	0.1	0.004318054	0.6922091	3.789266e-05	0.6922091	0.000105539955	0.30779088
64.0	4.281332398719396e-06	0.39999999999999997	0.1	0.0022135526	0.6922091	1.0172527e-06	0.6922091	2.7974447e-06	0.30779088
64.0	0.0003359818286283781	0.5	0.2	0	0.6922091	0	0.6922091	0	0.30779088
64.0	1e-06	0.6	0.1	0.0294419	0.6922096	0.0025009154	0.6922091	0.0052693686	0.30779088
32.0	0.0003359818286283781	0.6	0.0	8.918722e-10	0.6922091	0	0.6922091	0	0.30779088
64.0	6.158482110660267e-06	0.39999999999999997	0.1	0.0014332266	0.6922091	5.5948894e-06	0.6922091	2.4414063e-05	0.30779088
64.0	0.0003359818286283781	0.39999999999999997	0.1	0	0.6922091	0	0.6922091	0	0.30779088
64.0	2.06913808111479e-06	0.5	0.2	0.005852141	0.6922091	6.3578286e-06	0.6922091	1.2715657e-05	0.30779088
64.0	1.438449888287663e-06	0.3	0.1	0.011472889	0.6922091	9.9182125e-06	0.6922091	1.7038981e-05	0.30779088
32.0	0.0003359818286283781	0.5	0.0	1.01899e-06	0.6922091	0	0.6922091	0	0.30779088
16.0	1.274274985703132e-05	0.39999999999999997	0.1	0.013749374	0.6922091	0.0024810792	0.6922091	0.0054400126	0.30779088
64.0	0.0001623776739188721	0.3	0.1	1.9067302e-08	0.6922091	0	0.6922091	0	0.30779088
64.0	0.00023357214690901214	0.5	0.0	1.1291326e-10	0.6922091	0	0.6922091	0	0.30779088
16.0	7.847599703514606e-05	0.6	0.0	0.0004278862	0.6922091	0	0.6922091	0	0.30779088
32.0	0.001	0.5	0.0	0	0.6922091	0	0.6922091	0	0.30779088
32.0	4.281332398719396e-06	0.5	0.1	0.0176039	0.6922091	0.002850596	0.6922091	0.0058492026	0.30779088
32.0	1e-06	0.6	0.2	0.07302114	0.6922104	0.000697581	0.6922091	0.0013237	0.30779088
16.0	0.0004832930238571752	0.5	0.0	8.4949756e-13	0.6922091	0	0.6922091	0	0.30779088
64.0	0.001	0.39999999999999997	0.0	0	0.6922091	0	0.6922091	0	0.30779088
16.0	2.06913808111479e-06	0.3	0.1	0.07586135	0.69220936	0.0035855612	0.6922091	0.0075701396	0.30779088
64.0	1e-06	0.39999999999999997	0.0	0.023039311	0.69220936	2.0345053e-05	0.6922091	4.4504803e-05	0.30779088
16.0	1.274274985703132e-05	0.5	0.1	0.008558622	0.69220936	0.0004412333	0.6922091	0.0007100423	0.30779088
64.0	0.0006951927961775605	0.3	0.2	0	0.6922091	0	0.6922091	0	0.30779088
16.0	0.0003359818286283781	0.6	0.0	3.8375452e-05	0.6922091	3.8146973e-06	0.6922091	6.3578286e-06	0.30779088
64.0	0.0003359818286283781	0.6	0.2	8.386882e-30	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0006951927961775605	0.6	0.0	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0004832930238571752	0.3	0.0	3.4952412e-12	0.6922091	0	0.6922091	0	0.30779088
32.0	2.06913808111479e-06	0.3	0.1	0.02237202	0.69220936	0.00053049723	0.6922091	0.0013130188	0.30779088
64.0	1e-06	0.5	0.1	0.025402673	0.69220936	0.0047526043	0.6922091	0.010227203	0.30779088
16.0	1.8329807108324375e-05	0.39999999999999997	0.0	0.012268713	0.69220936	0.0031840007	0.6922091	0.0074134828	0.30779088
16.0	6.158482110660267e-06	0.39999999999999997	0.1	0.12453424	0.6922091	0.0024701436	0.6922091	0.005239868	0.30779088
64.0	7.847599703514606e-05	0.39999999999999997	0.2	3.9796664e-06	0.6922091	0	0.6922091	0	0.30779088
64.0	7.847599703514606e-05	0.6	0.2	1.072108e-05	0.6922091	0	0.6922091	0	0.30779088
32.0	1.8329807108324375e-05	0.6	0.2	0.0012751375	0.6922091	2.5431316e-07	0.6922091	7.6293946e-07	0.30779088
16.0	1.274274985703132e-05	0.3	0.2	0.0077731814	0.6922099	0.0001238505	0.6922091	0.00034586588	0.30779088
32.0	7.847599703514606e-05	0.39999999999999997	0.1	8.38904e-05	0.6922091	4.577637e-06	0.6922091	1.0681152e-05	0.30779088
16.0	2.976351441631319e-06	0.3	0.0	0.17844097	0.6922091	0.014362335	0.6922091	0.030034129	0.30779088
64.0	4.281332398719396e-06	0.5	0.1	0.0028047895	0.6922091	1.2207031e-05	0.6922091	4.4504803e-05	0.30779088
16.0	1.274274985703132e-05	0.5	0.0	0.00217368	0.6922096	1.0172527e-06	0.6922091	5.0862633e-07	0.30779088
32.0	0.00023357214690901214	0.5	0.1	5.581299e-09	0.6922091	0	0.6922091	0	0.30779088
64.0	6.158482110660267e-06	0.39999999999999997	0.2	0.0012602585	0.6922091	0	0.6922091	0	0.30779088
16.0	1.8329807108324375e-05	0.6	0.0	0.001068542	0.6922091	0	0.6922091	0	0.30779088
16.0	7.847599703514606e-05	0.39999999999999997	0.1	0.000147321	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0003359818286283781	0.6	0.2	1.6245073e-07	0.6922091	0	0.6922091	0	0.30779088
64.0	7.847599703514606e-05	0.39999999999999997	0.0	0.00056026864	0.6922091	0	0.6922091	0	0.30779088
16.0	2.976351441631319e-06	0.3	0.0	0.03979785	0.6922096	0.0016436259	0.6922091	0.0033299765	0.30779088
32.0	7.847599703514606e-05	0.39999999999999997	0.2	0.00015519753	0.6922091	0	0.6922091	0	0.30779088
16.0	1.438449888287663e-06	0.5	0.0	0.18104143	0.6922091	0.008466339	0.6922091	0.018434143	0.30779088
64.0	0.0006951927961775605	0.39999999999999997	0.0	0	0.6922091	0	0.6922091	0	0.30779088
64.0	1e-06	0.6	0.0	0.023882039	0.6922091	1.2715657e-05	0.6922091	2.415975e-05	0.30779088
32.0	8.858667904100832e-06	0.5	0.2	0.0028470824	0.6922091	0	0.6922091	0	0.30779088
32.0	6.158482110660267e-06	0.5	0.0	0.0067798793	0.69220936	7.375081e-06	0.6922091	1.3224284e-05	0.30779088
16.0	1e-06	0.6	0.0	0.21846889	0.6922091	0.057215117	0.6922091	0.13405839	0.30779088
32.0	4.281332398719396e-06	0.6	0.1	0.016090699	0.6922091	0.0004386902	0.6922091	0.0009951274	0.30779088
64.0	2.06913808111479e-06	0.5	0.2	0.008607199	0.6922091	0	0.6922091	7.6293946e-07	0.30779088
16.0	0.00023357214690901214	0.39999999999999997	0.0	0.00012454967	0.6922091	1.5258789e-06	0.6922091	5.8492024e-06	0.30779088
64.0	0.0001623776739188721	0.5	0.2	1.9106915e-06	0.6922091	0	0.6922091	0	0.30779088
16.0	0.0001623776739188721	0.5	0.1	3.3603632e-05	0.6922091	0	0.6922091	0	0.30779088
64.0	0.00011288378916846884	0.6	0.2	1.7900014e-06	0.6922091	0	0.6922091	0	0.30779088
64.0	0.00011288378916846884	0.6	0.1	1.39494705e-05	0.6922091	0	0.6922091	0	0.30779088
64.0	3.792690190732254e-05	0.5	0.2	6.8754074e-05	0.6922091	0	0.6922091	0	0.30779088
64.0	3.792690190732254e-05	0.5	0.1	0.00016731526	0.6922091	0	0.6922091	0	0.30779088
32.0	6.158482110660267e-06	0.5	0.2	0.004124796	0.6922091	0	0.6922091	0	0.30779088
64.0	1.274274985703132e-05	0.3	0.2	0.00037175047	0.6922091	2.5431316e-07	0.6922091	5.0862633e-07	0.30779088
32.0	5.4555947811685143e-05	0.5	0.1	0.00011223407	0.6922091	7.6293946e-07	0.6922091	3.0517579e-06	0.30779088
16.0	0.0003359818286283781	0.3	0.0	1.030841e-08	0.6922091	0	0.6922091	0	0.30779088
16.0	0.0004832930238571752	0.39999999999999997	0.1	7.7640703e-07	0.6922091	0	0.6922091	0	0.30779088
16.0	1.438449888287663e-06	0.39999999999999997	0.2	0.20486738	0.6922091	0.0008471171	0.6922091	0.0018063863	0.30779088
32.0	6.158482110660267e-06	0.3	0.2	0.00469543	0.6922091	1.7293294e-05	0.6922091	2.7211507e-05	0.30779088
16.0	6.158482110660267e-06	0.5	0.1	0.056268908	0.69220936	0.0029848735	0.6922091	0.005380249	0.30779088
16.0	1.274274985703132e-05	0.3	0.2	0.01097428	0.6922091	0.0013346354	0.6922091	0.0029266358	0.30779088
32.0	2.976351441631319e-06	0.6	0.1	0.026991032	0.6922091	0.0009770711	0.6922091	0.0018488566	0.30779088
32.0	1e-06	0.6	0.1	0.11258483	0.6922091	0.0011403401	0.6922091	0.002355957	0.30779088
32.0	0.0003359818286283781	0.39999999999999997	0.1	1.446968e-09	0.6922091	0	0.6922091	0	0.30779088
32.0	2.976351441631319e-06	0.6	0.2	0.026890665	0.69220936	0.00033137004	0.6922091	0.0010576884	0.30779088
32.0	1.438449888287663e-06	0.6	0.1	0.041702285	0.6922091	0.0011225382	0.6922091	0.002528127	0.30779088
32.0	0.00011288378916846884	0.5	0.2	2.056067e-05	0.6922091	0	0.6922091	0	0.30779088
32.0	1e-06	0.39999999999999997	0.1	0.049340304	0.6922091	0.0049451194	0.6922091	0.010863495	0.30779088
64.0	2.976351441631319e-06	0.3	0.0	0.0069673574	0.6922106	9.409586e-05	0.6922091	0.00019226075	0.30779088
32.0	0.0006951927961775605	0.3	0.2	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.00023357214690901214	0.6	0.1	1.173744e-06	0.6922091	0	0.6922091	0	0.30779088
16.0	0.0001623776739188721	0.39999999999999997	0.1	0.000120811856	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0001623776739188721	0.39999999999999997	0.2	3.3215848e-09	0.6922091	0	0.6922091	0	0.30779088
16.0	2.06913808111479e-06	0.3	0.0	0.068712115	0.6922106	0.00017801921	0.6922091	0.00028330486	0.30779088
32.0	0.0004832930238571752	0.6	0.2	0.30779088	0.30779088	0.30779088	00.6922091	0
64.0	1.274274985703132e-05	0.5	0.0	0.0007522673	0.6922091	0	0.6922091	0	0.30779088
16.0	6.158482110660267e-06	0.3	0.2	0.09802933	0.69221014	0.0055625914	0.6922091	0.011894735	0.30779088
16.0	0.0006951927961775605	0.3	0.1	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0006951927961775605	0.39999999999999997	0.1	7.627277e-31	0.6922091	0	0.6922091	0	0.30779088
16.0	0.00011288378916846884	0.5	0.0	0.00020677732	0.6922091	1.3987224e-05	0.6922091	2.5177002e-05	0.30779088
32.0	0.001	0.3	0.0	0	0.6922091	0	0.6922091	0	0.30779088
64.0	2.06913808111479e-06	0.39999999999999997	0.2	0.0043907706	0.6922091	0	0.6922091	0	0.30779088
16.0	1.274274985703132e-05	0.5	0.1	0.016287718	0.69220936	0.0016319274	0.6922091	0.0035588583	0.30779088
32.0	2.976351441631319e-06	0.6	0.0	0.034451734	0.69220936	0.0016827901	0.6922091	0.0034123738	0.30779088
16.0	0.0004832930238571752	0.39999999999999997	0.0	1.3142981e-07	0.6922091	0	0.6922091	0	0.30779088
32.0	3.792690190732254e-05	0.39999999999999997	0.0	0.00010082334	0.6922091	7.6293945e-06	0.6922091	2.2888184e-05	0.30779088
32.0	0.0004832930238571752	0.5	0.2	0	0.6922091	0	0.6922091	0	0.30779088
16.0	4.281332398719396e-06	0.6	0.0	0.03697962	0.6922096	0.00046259564	0.6922091	0.0008041382	0.30779088
16.0	0.0003359818286283781	0.39999999999999997	0.1	6.666169e-09	0.6922091	0	0.6922091	0	0.30779088
32.0	5.4555947811685143e-05	0.6	0.2	0.0003502569	0.6922091	5.340576e-06	0.6922091	1.780192e-05	0.30779088
32.0	1e-06	0.6	0.1	0.09510941	0.6922091	0.0012168884	0.6922091	0.0026947022	0.30779088
32.0	0.00023357214690901214	0.3	0.2	2.5595589e-06	0.6922091	0	0.6922091	0	0.30779088
64.0	0.00023357214690901214	0.39999999999999997	0.1	2.428208e-13	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0004832930238571752	0.39999999999999997	0.2	8.745509e-20	0.6922091	0	0.6922091	0	0.30779088
64.0	1.8329807108324375e-05	0.3	0.0	0.00019670505	0.6922091	0	0.6922091	0	0.30779088
16.0	2.6366508987303556e-05	0.6	0.2	0.0028484575	0.6922091	2.6448568e-05	0.6922091	6.2306724e-05	0.30779088
16.0	2.976351441631319e-06	0.5	0.1	0.08779797	0.6922091	0.00046590168	0.6922091	0.0006039937	0.30779088
32.0	6.158482110660267e-06	0.5	0.1	0.0048999344	0.6922091	3.8146973e-05	0.6922091	0.00010655721	0.30779088
32.0	0.00011288378916846884	0.5	0.0	4.2616623e-05	0.6922091	4.577637e-06	0.6922091	1.0681152e-05	0.30779088
32.0	0.0001623776739188721	0.3	0.0	2.3235963e-05	0.6922091	4.577637e-06	0.6922091	1.0681152e-05	0.30779088
32.0	3.792690190732254e-05	0.39999999999999997	0.2	0.000102204576	0.6922091	0	0.6922091	0	0.30779088
32.0	4.281332398719396e-06	0.5	0.0	0.0076399795	0.6922091	1.7293294e-05	0.6922091	6.052653e-05	0.30779088
64.0	0.00011288378916846884	0.39999999999999997	0.0	3.4367554e-06	0.6922091	0	0.6922091	0	0.30779088
16.0	1.8329807108324375e-05	0.3	0.1	0.003400605	0.6922109	5.3914388e-05	0.6922091	9.0281166e-05	0.30779088
64.0	1.438449888287663e-06	0.6	0.1	0.015898883	0.6922091	0.00021107991	0.6922091	0.00048039755	0.30779088
64.0	7.847599703514606e-05	0.6	0.2	7.3443816e-06	0.6922091	0	0.6922091	0	0.30779088
16.0	1.8329807108324375e-05	0.5	0.0	0.00546123	0.6922091	0.0011039734	0.6922091	0.002797699	0.30779088
64.0	7.847599703514606e-05	0.6	0.2	1.8329625e-05	0.6922091	0	0.6922091	0	0.30779088
32.0	0.00023357214690901214	0.6	0.1	7.1651066e-08	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0003359818286283781	0.5	0.2	2.6640637e-16	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0004832930238571752	0.3	0.0	0	0.6922091	0	0.6922091	0	0.30779088
16.0	8.858667904100832e-06	0.3	0.1	0.005879096	0.6922091	1.9073486e-05	0.6922091	4.2215983e-05	0.30779088
32.0	2.06913808111479e-06	0.5	0.1	0.038060963	0.6922091	6.434123e-05	0.6922091	0.00012029012	0.30779088
64.0	0.00011288378916846884	0.6	0.1	2.6806914e-09	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0006951927961775605	0.3	0.2	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.001	0.3	0.2	0	0.6922091	0	0.6922091	0	0.30779088
32.0	0.00023357214690901214	0.5	0.1	9.753123e-07	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0004832930238571752	0.6	0.2	0	0.6922091	0	0.6922091	0	0.30779088
16.0	1.8329807108324375e-05	0.5	0.2	0.0011871353	0.6922091	5.086263e-06	0.6922091	2.187093e-05	0.30779088
64.0	0.00023357214690901214	0.6	0.0	6.568835e-22	0.6922091	0	0.6922091	0	0.30779088
16.0	1.274274985703132e-05	0.3	0.1	0.002573914	0.6922091	1.4495849e-05	0.6922091	3.8401286e-05	0.30779088
32.0	2.6366508987303556e-05	0.5	0.1	0.0006064043	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0006951927961775605	0.3	0.1	1.6650669e-32	0.6922091	0	0.6922091	0	0.30779088
32.0	2.6366508987303556e-05	0.39999999999999997	0.1	0.0007009689	0.6922091	2.7974447e-06	0.6922091	5.340576e-06	0.30779088
16.0	0.00023357214690901214	0.6	0.2	0.0041764346	0.6922091	0.001268514	0.6922091	0.0026072185	0.30779088
64.0	1.8329807108324375e-05	0.5	0.0	0.0005124547	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0006951927961775605	0.39999999999999997	0.2	0	0.6922091	0	0.6922091	0	0.30779088
64.0	0.00011288378916846884	0.5	0.0	4.4979976e-07	0.6922091	0	0.6922091	0	0.30779088
64.0	0.0003359818286283781	0.5	0.1	1.8900441e-28	0.6922091	0	0.6922091	0	0.30779088
32.0	0.0004832930238571752	0.3	0.2	0	0.6922091	0	0.6922091	0	0.30779088
16.0	2.06913808111479e-06	0.3	0.2	0.07075643	0.6922127	0.004769389	0.6922091	0.010450236	0.30779088
32.0	1.8329807108324375e-05	0.39999999999999997	0.0	0.000523337	0.6922091	6.1035157e-06	0.6922091	1.1189779e-05	0.30779088
16.0	1.438449888287663e-06	0.39999999999999997	0.0	0.16288288	0.6922091	0.017575582	0.6922091	0.038522847	0.30779088
